id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,iata_code
4762,MMUN,large_airport,Cancún International Airport,21.040817,-86.87347,22.0,NA,MX,MX-ROO,Cancún,yes,CUN
302214,MMV,small_airport,Mal Airport,-1.39139,144.17131,6.0,OC,PG,PG-MRL,Mal Island,no,MMV
4763,MMVA,large_airport,Carlos Rovirosa Pérez International Airport,17.994283,-92.818199,46.0,NA,MX,MX-TAB,Villahermosa,yes,VSA
4764,MMVR,large_airport,General Heriberto Jara International Airport,19.139589,-96.188602,90.0,NA,MX,MX-VER,Veracruz,yes,VER
4765,MMZC,large_airport,General Leobardo C. Ruiz International Airport,22.894942,-102.687154,7141.0,NA,MX,MX-ZAC,Zacatecas,yes,ZCL
4766,MMZH,medium_airport,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,26.0,NA,MX,MX-GRO,Ixtapa,yes,ZIH
4767,MMZM,small_airport,Zamora Airport,20.045,-102.276001,5141.0,NA,MX,MX-MIC,Zamora,no,ZMM
4768,MMZO,medium_airport,Playa de Oro International Airport,19.1448,-104.558998,30.0,NA,MX,MX-COL,Manzanillo,yes,ZLO
355968,MN-0003,small_airport,Bulgan Airport,44.09521,103.53464,4311.0,AS,MN,MN-053,Bulgan,no,UGA
42169,MNAM,small_airport,Altamira Airport,12.135983,-85.716461,121.0,NA,NI,NI-BO,Altamira,no,ATM
4770,MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,20.0,NA,NI,NI-AS,Bluefields,yes,BEF
30809,MNBZ,small_airport,San Pedro Airport,14.031524,-84.624311,600.0,NA,NI,NI-AN,Bonanza,no,BZA
316239,MNCE,small_airport,Costa Esmeralda Airport,11.427542,-86.033361,84.0,NA,NI,NI-RI,Tola,no,ECI
42164,MNCI,small_airport,Corn Island Airport,12.174785,-83.059445,1.0,NA,NI,NI-AS,Corn Island,no,RNI
4774,MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.14150047302246,-86.16819763183594,194.0,NA,NI,NI-MN,Managua,yes,MGA
313383,MNP,small_airport,Maron Island Airport,-1.550403,145.017504,4.0,OC,PG,PG-MRL,Hermit Islands,no,MNP
4776,MNPC,medium_airport,Puerto Cabezas Airport,14.047200202941896,-83.38670349121094,52.0,NA,NI,NI-AN,Puerto Cabezas,yes,PUZ
31930,MNRT,small_airport,Rosita Airport,13.889699935913086,-84.40889739990234,193.0,NA,NI,NI-AN,La Rosita,no,RFS
42180,MNSC,small_airport,San Carlos Airport,11.13556,-84.768727,91.0,NA,NI,NI-SJ,San Carlos,no,NCR
42163,MNSI,small_airport,Siuna,13.727222,-84.777779,606.0,NA,NI,NI-AN,Siuna,no,SIU
32676,MNWP,small_airport,Waspam Airport,14.7392,-83.969398,98.0,NA,NI,NI-AN,Waspam,no,WSP
22254,MO49,small_airport,Five Mile Airport,36.96924,-94.577289,1100.0,NA,US,US-MO,Joplin,no,FMC
330319,MOH,small_airport,Maleo Airport,-2.201143,121.662884,12.0,AS,ID,ID-ST,Morowali,yes,MOH
22304,MOS,small_airport,Moses Point Airport,64.694116,-162.060699,14.0,NA,US,US-AK,Elim,no,MOS
4786,MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,10.0,NA,PA,PA-1,Isla Colón,yes,BOC
4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33.0,NA,PA,PA-6,Chitré,yes,CTD
4788,MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19.0,NA,PA,PA-1,Changuinola,yes,CHX
4789,MPDA,large_airport,Enrique Malek International Airport,8.388983,-82.436425,89.0,NA,PA,PA-4,David,yes,DAV
4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25.0,NA,PA,PA-3,Colón,yes,ONX
30768,MPHO,small_airport,Panamá Pacífico International Airport,8.91479,-79.599602,52.0,NA,PA,PA-10,Panamá City,yes,BLB
316555,MPI,small_airport,Mamitupu Airport,9.1851,-77.9841,25.0,SA,PA,PA-GY,Mamitupu,no,MPI
31937,MPJE,small_airport,Jaqué Airport,7.51778,-78.157204,29.0,NA,PA,PA-5,Jaqué,no,JQE
4791,MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334,-79.555603,31.0,NA,PA,PA-8,Albrook,yes,PAC
42197,MPOA,small_airport,Puerto Obaldía Airport,8.668813,-77.417399,223.0,NA,PA,PA-GY,Puerto Obaldía,no,PUE
346878,MPPD,small_airport,Capt. J. Montenegro Airport,7.534801,-80.043347,148.0,NA,PA,PA-7,Pedasí,yes,PDM
4792,MPSA,medium_airport,Ruben Cantu Airport,8.085599899291992,-80.94529724121094,272.0,NA,PA,PA-9,Santiago,no,SYP
31940,MPSM,small_airport,Scarlett Martinez International Airport,8.375880241394,-80.127899169922,105.0,NA,PA,PA-2,Río Hato,yes,RIH
4793,MPTO,large_airport,Tocumen International Airport,9.07136,-79.383499,135.0,NA,PA,PA-8,Tocumen,yes,PTY
42187,MPVR,small_airport,El Porvenir Airport,9.559212,-78.946631,17.0,NA,PA,PA-GY,El Porvenir,no,PVE
32008,MPWN,small_airport,Wannukandi Airport,9.273476,-78.139848,6.0,NA,PA,PA-GY,San Blas,no,NBL
312503,MR-0014,closed,Chinguetti Airport,20.5055,-12.3978,1775.0,AF,MR,MR-07,Chinguetti,no,CGT
41925,MRAN,medium_airport,La Fortuna Arenal Airport,10.469311,-84.579073,342.0,NA,CR,CR-A,La Fortuna,yes,FON
4795,MRAO,medium_airport,Aerotortuguero Airport,10.42,-83.6095,92.0,NA,CR,CR-L,Roxana,yes,TTQ
4796,MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,1214.0,NA,CR,CR-P,Punta Arenas,no,BAI
4797,MRBC,medium_airport,Barra del Colorado Airport,10.7687,-83.585602,3.0,NA,CR,CR-L,Pococi,no,BCL
41929,MRBM,small_airport,Bremen Airport,10.219499588012695,-83.58450317382812,102.0,NA,CR,CR-L,Guacimo,no,BRE
314927,MRBT,small_airport,Barra del Tortuguero,10.569,-83.5149,19.0,NA,CR,CR-L,Tortuguero,no,TTQ
4798,MRCC,medium_airport,Coto 47 Airport,8.60156,-82.968754,26.0,NA,CR,CR-P,Corredores,no,OTR
4799,MRCH,small_airport,Chacarita Airport,9.98141,-84.772697,7.0,NA,CR,CR-P,Puntarenas,no,JAP
32210,MRCR,small_airport,Playa Samara/Carrillo Airport,9.87051,-85.4814,50.0,NA,CR,CR-G,Carrillo,no,PLD
31945,MRDK,small_airport,Drake Bay Airport,8.71889019012,-83.6417007446,12.0,NA,CR,CR-P,Puntarenas,no,DRK
41946,MRFL,small_airport,Flamingo Airport,10.41860008239746,-85.78269958496094,270.0,NA,CR,CR-G,Brasilito,no,FMG
4804,MRGF,medium_airport,Golfito Airport,8.65401,-83.182198,49.0,NA,CR,CR-P,Golfito,yes,GLF
4805,MRGP,medium_airport,Guapiles Airport,10.2172002792,-83.79699707030001,883.0,NA,CR,CR-L,Pococi,no,GPL
32147,MRIA,small_airport,Islita Airport,9.85611,-85.370796,7.0,NA,CR,CR-G,Nandayure,no,PBP
4806,MRLB,large_airport,Guanacaste Airport,10.5933,-85.544403,270.0,NA,CR,CR-G,Liberia,yes,LIR
4807,MRLC,medium_airport,Los Chiles Airport,11.0353,-84.7061,131.0,NA,CR,CR-A,Los Chiles,no,LSL
4808,MRLM,medium_airport,Limon International Airport,9.95796,-83.022003,7.0,NA,CR,CR-L,Puerto Limon,yes,LIO
41971,MRMJ,small_airport,Mojica Airport,10.4307003021,-85.17459869380001,87.0,NA,CR,CR-G,Cañas,no,CSC
32012,MRNC,small_airport,Guanacaste Airport,10.1394,-85.445801,365.0,NA,CR,CR-G,Nicoya/Guanacate,no,NCT
4809,MRNS,medium_airport,Nosara Airport,9.97649002075,-85.65299987790002,33.0,NA,CR,CR-G,Nicoya,yes,NOB
4810,MROC,large_airport,Juan Santamaría International Airport,9.99386,-84.208801,3021.0,NA,CR,CR-A,San José (Alajuela),yes,SJO
32160,MRPJ,medium_airport,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,7.0,NA,CR,CR-P,Puerto Jimenez,yes,PJM
4812,MRPM,medium_airport,Palmar Sur Airport,8.95103,-83.468597,49.0,NA,CR,CR-P,Palmar Sur,no,PMZ
4813,MRPV,medium_airport,Tobías Bolaños International Airport,9.95705,-84.139801,3287.0,NA,CR,CR-SJ,San Jose,yes,SYQ
4814,MRQP,medium_airport,Quepos Managua Airport,9.44316,-84.129799,85.0,NA,CR,CR-P,Quepos,yes,XQP
41980,MRRF,small_airport,Rio Frio / Progreso Airport,10.327400207519531,-83.88760375976562,350.0,NA,CR,CR-H,Rio Frio / Progreso,no,RFR
41986,MRSC,small_airport,Santa Cruz Airport,10.273799896240234,-85.59149932861328,206.0,NA,CR,CR-G,Santa Cruz,no,STU
41990,MRSI,small_airport,San Isidro del General Airport,9.348676,-83.712301,2100.0,NA,CR,CR-SJ,Pérez Zeledón,no,IPZ
41992,MRSP,small_airport,San Pedro Airport,10.41790008544922,-83.75299835205078,230.0,NA,CR,CR-L,San Pedro,no,SPY
4816,MRSV,small_airport,San Vito de Java Airport,8.826971,-82.958922,3228.0,NA,CR,CR-P,Coto Brus,no,TOO
331085,MRT,small_airport,Moroak Airport,-14.818133,133.700594,227.0,OC,AU,AU-NT,Moroak,no,MRT
41999,MRTM,small_airport,Tamarindo Airport,10.313500404358,-85.815498352051,41.0,NA,CR,CR-G,Tamarindo,no,TNO
42000,MRTR,small_airport,Tambor Airport,9.739307,-85.016199,33.0,NA,CR,CR-P,Nicoya,no,TMU
4817,MRUP,medium_airport,Upala Airport,10.8922,-85.016197,184.0,NA,CR,CR-A,Upala,no,UPL
22314,MS08,small_airport,Harrell Field,32.4739,-89.851799,385.0,NA,US,US-MS,Pisgah,no,CDH
22370,MS69,small_airport,Falcon Field,32.10879898071289,-90.04650115966797,415.0,NA,US,US-MS,Star,no,MSC
314139,MSB,seaplane_base,Marigot Seaplane Base,18.0696,-63.087,0.0,NA,MF,MF-U-A,Saint Martin,no,MSB
4820,MSLP,large_airport,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,13.44447,-89.055784,101.0,NA,SV,SV-PA,San Salvador (San Luis Talpa),yes,SAL
4821,MSSS,large_airport,Ilopango International Airport,13.6995,-89.119904,2027.0,NA,SV,SV-SS,San Salvador,yes,ILS
513861,MT-0007,heliport,Comino Heliport,36.01007,14.347306,213.0,EU,MT,MT-13,Comino,no,JCO
22404,MT06,small_airport,Duncan Airport,46.570461,-112.175274,4260.0,NA,US,US-MT,Helena,no,DUQ
45509,MT18,small_airport,Torres Airport,48.287534,-114.183698,3078.0,NA,US,US-MT,Columbia Falls,no,TSQ
22455,MT58,small_airport,Nelson Airport,47.766701,-106.188004,2425.0,NA,US,US-MT,Fort Peck,no,NSN
4822,MTCA,medium_airport,Antoine-Simon International Airport,18.271099,-73.7883,203.0,NA,HT,HT-SD,Les Cayes,yes,CYA
4823,MTCH,large_airport,Cap Haitien International Airport,19.725547,-72.20071,10.0,NA,HT,HT-ND,Cap Haitien,yes,CAP
22495,MTF,small_airport,Metro Field,64.80680084229999,-147.761993408,432.0,NA,US,US-AK,Fairbanks,no,MTX
4824,MTJA,medium_airport,Jacmel Airport,18.2411,-72.518501,167.0,NA,HT,HT-SE,Jacmel,no,JAK
31696,MTJE,medium_airport,Jérémie Airport,18.663099,-74.170303,147.0,NA,HT,HT-GA,Carrefour Sanon,yes,JEE
4825,MTPP,large_airport,Toussaint Louverture International Airport,18.580023,-72.292596,122.0,NA,HT,HT-OU,Port-au-Prince,yes,PAP
32146,MTPX,medium_airport,Port-de-Paix Airport,19.934045,-72.84801,9.0,NA,HT,HT-NO,Port-de-Paix,no,PAX
31963,MTU,small_airport,Montepuez Airport,-13.121899604797363,39.05279922485352,2476.1887340301973,AF,MZ,MZ-P,Montepuez,no,MTU
42756,MU-0001,small_airport,Agalega Island Airstrip,-10.3731,56.609798,4.0,AF,MU,MU-AG,Vingt Cinq,no,AHG
4826,MUBA,medium_airport,Gustavo Rizo Airport,20.36529922485352,-74.5062026977539,26.0,NA,CU,CU-14,Baracoa,yes,BCA
4827,MUBR,small_airport,Las Brujas Airport,22.6213,-79.147202,13.0,NA,CU,CU-07,Cayo Santa Maria,no,BWW
4828,MUBY,medium_airport,Carlos Manuel de Cespedes Airport,20.3964,-76.621399,203.0,NA,CU,CU-12,Bayamo,yes,BYM
4829,MUCA,medium_airport,Máximo Gómez Airport,22.0271,-78.789597,335.0,NA,CU,CU-08,Ciro Redondo,no,AVI
4831,MUCC,medium_airport,Jardines Del Rey Airport,22.4610004425,-78.32839965820001,13.0,NA,CU,CU-08,Cayo Coco,yes,CCC
4832,MUCF,medium_airport,Jaime Gonzalez Airport,22.149999618530277,-80.41419982910156,102.0,NA,CU,CU-06,Cienfuegos,yes,CFG
4833,MUCL,medium_airport,Vilo Acuña International Airport,21.6165008545,-81.5459976196,10.0,NA,CU,CU-99,Cayo Largo del Sur,yes,CYO
4834,MUCM,large_airport,Ignacio Agramonte International Airport,21.419909,-77.848039,413.0,NA,CU,CU-09,Camaguey,yes,CMW
31966,MUCO,small_airport,Colón Airport,22.7111,-80.922798,155.0,NA,CU,CU-04,Colón,no,QCO
4835,MUCU,large_airport,Antonio Maceo International Airport,19.97474,-75.835504,249.0,NA,CU,CU-13,Santiago,yes,SCU
4837,MUGM,medium_airport,Leeward Point Field,19.9065,-75.2071,56.0,NA,CU,CU-14,Guantanamo Bay Naval Station,no,NBW
4838,MUGT,medium_airport,Mariana Grajales Airport,20.0853,-75.158302,56.0,NA,CU,CU-14,Guantánamo,no,GAO
4839,MUHA,large_airport,José Martí International Airport,22.989200592041016,-82.40910339355469,210.0,NA,CU,CU-03,Havana,yes,HAV
4840,MUHG,large_airport,Frank Pais International Airport,20.785148,-76.315526,361.0,NA,CU,CU-11,Holguin,yes,HOG
4841,MUKW,medium_airport,Kawama Airport,23.124001,-81.301598,16.0,NA,CU,CU-04,Santa Marta,no,VRO
4843,MULM,closed,La Coloma Airport,22.3361,-83.641899,131.0,NA,CU,CU-01,Pinar del Rio,no,LCL
42277,MUMA,small_airport,Alfredo Noa Díaz Airport,20.242374,-74.148268,3.0,NA,CU,CU-14,Maisí,no,UMA
31914,MUMJ,small_airport,Mayajigua Airport,22.23080062866211,-79.06220245361328,173.0,NA,CU,CU-07,Mayajigua,no,MJG
4846,MUMO,medium_airport,Orestes Acosta Airport,20.65390014648437,-74.92220306396484,16.0,NA,CU,CU-11,Moa,no,MOA
4847,MUMZ,medium_airport,Sierra Maestra International Airport,20.288605,-77.087545,112.0,NA,CU,CU-12,Manzanillo,yes,MZO
4849,MUNG,medium_airport,Rafael Cabrera Airport,21.834699630737305,-82.78379821777344,79.0,NA,CU,CU-99,Nueva Gerona,yes,GER
4851,MUPB,medium_airport,Playa Baracoa Airport,23.032801,-82.579399,102.0,NA,CU,CU-15,Havana,no,UPB
4854,MUSC,large_airport,Abel Santamaria International Airport,22.492215,-79.943119,338.0,NA,CU,CU-05,Santa Clara,yes,SNU
32336,MUSJ,medium_airport,San Julián Air Base,22.100525,-84.157376,98.0,NA,CU,CU-01,Sandino,no,SNJ
4856,MUSN,medium_airport,Siguanea Airport,21.6425,-82.955101,39.0,NA,CU,CU-99,Isla de la Juventud,no,SZJ
4857,MUSS,small_airport,Sancti Spiritus Airport,21.9704,-79.442703,295.0,NA,CU,CU-07,Sancti Spiritus,no,USS
4858,MUTD,medium_airport,Alberto Delgado Airport,21.7883,-79.9972,125.0,NA,CU,CU-07,Trinidad,yes,TND
4859,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.034401,-81.435303,210.0,NA,CU,CU-04,Matanzas,yes,VRA
4860,MUVT,medium_airport,Hermanos Ameijeiras Airport,20.9876,-76.935799,328.0,NA,CU,CU-10,Las Tunas,yes,VTU
509454,MV-0012,small_airport,Faresmaathoda Airport,0.192647,73.196755,1228.3262595419847,AS,MV,MV-28,Faresmaathodaa,yes,FMT
595013,MV-0013,small_airport,Muli Airport,2.911389,73.583611,1228.3262595419847,AS,MV,MV-12,Muli,no,MUM
30603,MW-0004,closed,Mangochi Airport,-14.483,35.266998,1580.0,AF,MW,MW-MG,Mangochi,no,MAI
4861,MWCB,medium_airport,Charles Kirkconnell International Airport,19.687,-79.882797,8.0,NA,KY,KY-CB,West End,yes,CYB
31977,MWCL,medium_airport,Edward Bodden Little Cayman Airfield,19.660161,-80.088826,3.0,NA,KY,KY-LC,Blossom Village,no,LYB
4862,MWCR,large_airport,Owen Roberts International Airport,19.292801,-81.357697,8.0,NA,KY,KY-GC,George Town,yes,GCM
314230,MWR,small_airport,Motswari Airport,-24.1903,31.3864,1160.0,AF,ZA,ZA-MP,Motswari Private Game Reserve,no,MWR
352358,MWU,small_airport,Mussau Airport,-1.45,149.7,141.0,OC,PG,PG-NIK,Mussau Island,no,MWU
315358,MX-0063,small_airport,San Luis Airport,32.4993,-115.146,65.0,NA,MX,MX-BCN,Mexicali,no,IPI
316094,MX-0079,small_airport,San Fernando Airport,24.8341,-98.1025,214.0,NA,MX,MX-TAM,San Fernando,no,SFE
316367,MX-0088,small_airport,Santa Paula Airport,25.8466,-108.9707,65.0,NA,MX,MX-SIN,Ahome,no,SZP
319037,MX-0174,small_airport,La Laguna Airport,19.80858,-90.138868,100.0,NA,MX,MX-CAM,Campeche,no,GJA
319384,MX-0216,small_airport,San Carlos Airport,17.584395,-92.82096,80.0,NA,MX,MX-TAB,Tacotalpa,no,SQL
319393,MX-0218,small_airport,La Florida Airport,17.654391,-92.967664,70.0,NA,MX,MX-TAB,Teapa,no,TCO
319397,MX-0222,small_airport,Monterrey Airport,17.661922,-92.986369,65.0,NA,MX,MX-TAB,Teapa,no,MOY
321153,MX-0316,small_airport,La Palma Airport,22.8664,-98.386701,492.0,NA,MX,MX-TAM,González,no,SPC
321803,MX-0352,small_airport,Leo Airport,27.9881,-111.038887,98.0,NA,MX,MX-SON,Guaymas,no,XLU
324310,MX-0560,small_airport,Santa Cruz Airport,28.216379,-101.876637,2572.0,NA,MX,MX-COA,Melchor Muzquiz,no,STU
325186,MX-0573,small_airport,San Jose Airport,24.730507,-106.605687,1476.0,NA,MX,MX-DUR,Tamazula,no,SJI
325187,MX-0574,small_airport,San Ignacio Airport,23.941039,-106.437371,492.0,NA,MX,MX-SIN,San Ignacio,no,SGM
325190,MX-0576,small_airport,San Rafael Airport,24.66745,-107.401428,148.0,NA,MX,MX-SIN,Culiacan,no,LOB
326233,MX-0611,small_airport,Las Flores Airport,24.798599,-106.467681,1998.0,NA,MX,MX-DUR,Santiago Papasquiaro,no,ELB
326424,MX-0633,small_airport,La Laguna Airport,16.537772,-97.479874,3475.0,NA,MX,MX-OAX,Santa Cruz Zenzontepec,no,GJA
326602,MX-0658,closed,La Esperanza Airport,25.530349,-103.295785,3658.0,NA,MX,MX-COA,Matamoros,no,LEZ
328273,MX-0725,small_airport,La Esperanza Airport,25.354368,-108.2187,49.0,NA,MX,MX-SIN,Angostura,no,LEZ
328855,MX-0788,small_airport,La Laguna Airport,23.714605,-97.826712,151.0,NA,MX,MX-TAM,Soto La Marina,no,GJA
328860,MX-0793,small_airport,La Palma Airport,28.538646,-102.397176,4295.0,NA,MX,MX-COA,Melchor Múzquiz,no,SPC
329416,MX-0885,small_airport,El Dorado Airport,24.321481,-107.398628,20.0,NA,MX,MX-SIN,El Dorado,no,EOR
330267,MX-0991,closed,San Pedro Airport,22.649481,-99.175271,965.0,NA,MX,MX-TAM,Antiguo Morelos,no,SPY
330942,MX-1030,small_airport,San José Airport,27.848115,-104.204827,5157.0,NA,MX,MX-CHH,Camargo,no,GSJ
330971,MX-1032,small_airport,Islita Airport,32.39389,-114.865157,98.0,NA,MX,MX-SON,San Luis Río Colorado,no,PBP
332542,MX-1115,small_airport,La Palma Airport,24.828106,-107.637403,49.0,NA,MX,MX-SIN,Navolato,no,SPC
333492,MX-1144,small_airport,La Aurora Airport,32.236703,-115.010247,39.0,NA,MX,MX-SON,San Luis Río Colorado,no,GUA
333840,MX-1176,small_airport,Las Vegas Airport,23.130833,-97.849444,299.0,NA,MX,MX-TAM,Aldama,no,LCF
336388,MX-1281,small_airport,Pablo L. Sidar Airport,18.772466,-103.174528,3346.0,NA,MX,MX-MIC,Coalcoman,no,AZG
337624,MX-1364,small_airport,Medina Airport,24.588363,-107.368811,98.0,NA,MX,MX-SIN,Culiacán,no,MND
339844,MX-1518,small_airport,San Ignacio Airport,26.84708,-107.84547,1351.7610296137575,NA,MX,MX-CHH,Batopilas,no,SGM
344863,MX-1619,small_airport,Santa Bárbara Airport,27.79306,-100.09104,625.0,NA,MX,MX-COA,Hidalgo,no,ISD
348634,MX-1670,closed,El Mirador Airport,24.09614,-98.67759,732.0,NA,MX,MX-TAM,Padilla,no,PUX
348652,MX-1673,small_airport,San Rafael Airport,25.03863,-100.57766,6191.0,NA,MX,MX-NLE,Galeana,no,LOB
348785,MX-1698,small_airport,Méndez Airport,25.11133,-98.58721,256.0,NA,MX,MX-TAM,Méndez,no,MZD
348885,MX-1712,closed,San Fernando Airport,29.4147,-101.71494,1976.0,NA,MX,MX-COA,Ciudad Acuña,no,SFE
348894,MX-1721,small_airport,El Porvenir Airport,28.97413,-101.89407,3980.0,NA,MX,MX-COA,Zaragoza,no,PVE
348898,MX-1725,small_airport,San Javier Airport,28.50667,-101.72992,2207.0,NA,MX,MX-COA,Melchor Múzquiz,no,MJV
348995,MX-1769,small_airport,Las Flores Airport,26.04352,-107.438672,3740.0,NA,MX,MX-SIN,Badiraguato,no,ELB
349566,MX-1837,small_airport,Miramar Airport,23.554035,-97.799445,98.0,NA,MX,MX-TAM,Soto La Marina,no,MJR
349994,MX-1874,small_airport,Santa Maria Airport,25.515518,-108.318125,33.0,NA,MX,MX-SIN,Guasave,no,AJU
350752,MX-1908,closed,Las Flores Airport,29.82759,-102.23236,1588.0,NA,MX,MX-COA,Ciudad Acuña,no,ELB
353225,MX-1946,closed,San Jose Airport,30.4034,-107.95895,4835.0,NA,MX,MX-CHH,Nuevo Casas Grandes,no,SJI
509163,MX-2087,closed,San Juan Airport,30.03082,-106.00498,4537.0,NA,MX,MX-CHH,Villa Ahumada,no,SJM
516240,MX-2167,small_airport,Altamira Airport,28.69676,-102.86586,3400.0,NA,MX,MX-COA,Ocampo,no,ATM
528247,MX-2247,small_airport,San Ramón Airport,24.484742,-107.170935,328.0,NA,MX,MX-SIN,Culiacan,no,SRD
536261,MX-2317,small_airport,Santa Ana Airport,26.76289,-107.62322,1795.0,NA,MX,MX-CHH,Morelos,no,NNB
536412,MX-2330,small_airport,El Porvenir Airport,28.11397,-109.9078,433.0,NA,MX,MX-SON,Cajeme,no,PVE
572040,MX-2493,small_airport,Palmarito Airport,27.89664,-108.79168,1319.0,NA,MX,MX-CHH,Uruachi,no,PTM
316886,MX-2519,closed,Villa Constitución Airport,25.0552,-111.6874,175.0,NA,MX,MX-BCS,Comondú,no,VIB
30631,MX-AJS,small_airport,Punta Abreojos Airport,26.7272,-113.558998,26.0,NA,MX,MX-BCS,Mulegé,no,AJS
30671,MX-AZG,small_airport,Apatzingán - Pablo L. Sidar Airport,19.093399,-102.393997,1033.0,NA,MX,MX-MIC,Apatzingán,no,AZG
32148,MX-PCM,small_airport,Playa del Carmen National Airport,20.622499,-87.082199,20.0,NA,MX,MX-ROO,Playa del Carmen,no,PCM
32149,MX-PCV,small_airport,Punta Chivato Airport,27.069201,-111.961998,49.0,NA,MX,MX-BCS,Mulegé,no,PCV
32291,MX-SGM,small_airport,San Ignacio Airport,27.296473,-112.938809,800.0,NA,MX,MX-BCS,Mulegé,no,SGM
32494,MX-UAC,small_airport,San Luis Río Colorado Airport,32.445301,-114.797997,50.0,NA,MX,MX-SON,San Luis Río Colorado,no,UAC
32690,MX-XAL,small_airport,Álamos Airport,27.039,-108.949021,1312.0,NA,MX,MX-SON,Álamos,no,XAL
321994,MXC,small_airport,Monticello Airport,37.93243,-109.341225,6966.0,NA,US,US-UT,Monticello,no,MXC
32289,MY-0048,closed,Simanggang Airport,1.2219,111.4636,47.0,AS,MY,MY-13,Sri Aman,no,SGG
41314,MY-0050,closed,Genting Airport,2.11666703224,111.699996948,13.0,AS,MY,MY-13,Genting,no,GTB
41318,MY-0051,closed,Mostyn Airport,4.616666,118.150002,200.0,AS,MY,MY-12,Mostyn,no,MZS
41315,MY-GTK,small_airport,Sungai Tekai Airport,2.64118,102.89297,160.0,AS,MY,MY-01,Sungai Tekai,no,GTK
35208,MY-LBP,small_airport,Long Banga Airport,3.202138,115.401811,750.0,AS,MY,MY-13,Long Banga,yes,LBP
41317,MY-LLM,small_airport,Long Lama Airport,3.76667,114.466667,286.0,AS,MY,MY-13,Long Lama,no,LLM
41320,MY-SPT,small_airport,Sipitang Airport,5.083333015441895,115.5500030517578,44.0,AS,MY,MY-12,Sipitang,no,SPT
4924,MYAB,medium_airport,Clarence A. Bain Airport,24.287701,-77.684601,19.0,NA,BS,BS-SA,Mangrove Cay,no,MAY
4925,MYAF,medium_airport,Andros Town Airport,24.697901,-77.795601,5.0,NA,BS,BS-NS,Andros Town,yes,ASD
4926,MYAK,medium_airport,Congo Town Airport,24.158701,-77.589798,15.0,NA,BS,BS-SA,Andros,yes,TZN
4927,MYAM,medium_airport,Leonard M. Thompson International Airport,26.510711,-77.084262,6.0,NA,BS,BS-CO,Marsh Harbour,yes,MHH
4928,MYAN,medium_airport,San Andros Airport,25.053800582885746,-78.04900360107422,5.0,NA,BS,BS-NS,Andros Island,yes,SAQ
4929,MYAP,medium_airport,Spring Point Airport,22.441799,-73.970901,11.0,NA,BS,BS-AK,Spring Point,yes,AXP
4931,MYAT,medium_airport,Treasure Cay Airport,26.745300293,-77.3912963867,8.0,NA,BS,BS-CO,Treasure Cay,yes,TCB
29641,MYAW,small_airport,Walkers Cay Airport,27.259656,-78.400455,10.0,NA,BS,BS-NO,Walkers Cay,no,WKR
4933,MYBC,medium_airport,Chub Cay Airport,25.417101,-77.880898,5.0,NA,BS,BS-NS,Chub Cay,yes,CCZ
4934,MYBG,medium_airport,Great Harbour Cay Airport,25.7383,-77.840103,18.0,NA,BS,BS-BY,Bullocks Harbour,no,GHC
4935,MYBS,medium_airport,South Bimini Airport,25.6998996735,-79.2647018433,10.0,NA,BS,BS-BI,South Bimini,yes,BIM
4936,MYCA,medium_airport,Arthur's Town Airport,24.6294,-75.673797,18.0,NA,BS,BS-CI,Arthur's Town,yes,ATC
4937,MYCB,medium_airport,New Bight Airport,24.3153,-75.452301,5.0,NA,BS,BS-CI,Cat Island,yes,TBI
30866,MYCC,small_airport,Cat Cay Airport,25.554425,-79.275404,14.0,NA,BS,BS-BI,North Cat Cay,no,CXY
4938,MYCI,medium_airport,Colonel Hill Airport,22.7456,-74.182404,5.0,NA,BS,BS-CK,Colonel Hill,yes,CRI
32181,MYCP,small_airport,Pitts Town Airport,22.8297,-74.3461,1351.7610296137575,NA,BS,BS-CK,Pitts Town,no,PWN
4939,MYEF,medium_airport,Exuma International Airport,23.562599,-75.877998,9.0,NA,BS,BS-EX,Moss Town,yes,GGT
4941,MYEH,medium_airport,North Eleuthera Airport,25.475823,-76.680784,13.0,NA,BS,BS-HI,North Eleuthera,yes,ELH
4942,MYEM,medium_airport,Governor's Harbour Airport,25.2847,-76.331001,26.0,NA,BS,BS-CE,Governor's Harbour,yes,GHB
4943,MYEN,medium_airport,Normans Cay Airport,24.594299,-76.820198,8.0,NA,BS,BS-EX,Normans Cay,no,NMC
4944,MYER,medium_airport,Rock Sound International Airport,24.89165,-76.177602,10.0,NA,BS,BS-SE,Rock Sound,yes,RSD
